,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
BTK,0.07286825,0.05837075,-0.02767025,0.060088,-0.002978,0.02900575,-0.0655715,0.00106875,0.0035165,-0.068151,-0.0074315,-0.05101925,0.05306325,0.021805,-0.00078025,0.003129,-0.032184,0.055662,-0.0346125,-0.06685725,0.057173,-0.03610725,-0.070209,-0.060316,-0.0603435,0.06234875,-0.0069755,-0.0568215,2.78E-05,0.07295325,-0.07942325,-0.0539315,-0.103312,-0.02680225,-0.05682975,-0.00305775,-0.07168675,0.061868,0.01653575,0.0613655,0.004577,-0.0201345,0.0493845,0.03326375,0.0679365,0.03130775,-0.0645605,-0.0339205,-0.027445,0.04562625,-0.04476575,0.09094475,0.01543975,-0.06861575,-0.07336525,0.02384875,-0.01453025,-0.0281045,0.06089775,-0.06681575,0.002434,0.06918675,0.056838,-0.06537075,-0.02178275,-0.0371565,-0.0050905,-0.04076375,0.0035,0.03114025,-0.0368215,-0.0482145,-0.0626785,0.03542575,0.04027225,-0.0021125,0.012662,-0.02301125,0.02596725,0.03418675,-0.0787575,0.030555,0.06011,-0.0882295,0.06077725,-0.05047275,0.05469225,0.01366775,0.069643,-0.07593375,0.06521975,-0.06184625,0.01350525,-0.03052475,-0.0277855,0.04717325,-0.0772855,-0.098556,0.09571725,0,-0.052992,0.0209395,0.0473215,-0.01161275,-0.00819475,0.0042555,0.0099085,-0.00019075,0.033813,0.08678825,-0.01299175,-0.03864825,0.003588,0.06658525,-0.07595625,0.0653655,-0.07098625,-0.055783,-0.069033,-0.0621565,-0.03311275,-0.0334285
RB1,-0.004368,-0.09243575,0.0605905,0.07435725,0.02397275,-0.067077,-0.00814825,0.0068185,-0.04871975,-0.0624535,-0.00728,0.0182525,-0.0213655,-0.0161125,-0.04365925,-0.056824,-0.06519225,-0.00992025,-0.00814275,0.0228955,0.00153275,0.003621,-0.0500825,0.03180475,-0.009066,0.027261,0.0003515,0.009827,0.0398385,0.0349615,0.10556925,-0.0209585,-0.0497085,0.068912,0.09312925,0.04634875,-0.07196725,0.026184,-0.0338105,0.01209325,0.00815925,0.0023215,-0.026695,-0.0264835,-0.012989,0.00742025,0.075357,-0.02074725,-0.02585725,-0.036294,-0.081346,0.05364,0.0801675,0.0958295,-0.08546175,-0.03888475,0.0204975,0.064305,-0.008599,0.03961,0.05599175,-0.0325275,0.0317555,-0.065841,0.05096975,0.00404425,-0.06649375,0.07439,0.019654,-0.0030715,-0.03964025,-0.04569275,0.0737885,0.06743675,-0.00064025,-0.05748875,-0.036338,0.06762925,0.0588735,0.05864325,-0.0071375,-0.000209,0.08460625,0.0450715,0.05185475,-0.06883675,0.06457125,-0.00982175,0.06581575,0.022912,0.031879,-0.0843325,-0.04820075,0.0534175,-0.059544,0.005879,-0.008671,-0.0535785,-0.067692,-0.052992,0,-0.07538475,-0.04347275,0.058945,-0.0789525,0.03032975,-0.02722825,0.001272,-0.0745495,0.02395325,-0.04798075,0.042011,-0.06623325,0.02040925,0.03584325,-0.074813,-0.05417025,0.03448375,0.0664835,-0.00077475,0.04785175,0.025986
SMARCB1,-0.0249285,0.054566,0.00415925,0.0602085,-0.0010495,-0.05976075,-0.06988725,-0.092857,-0.05718675,-0.027846,-0.0743295,-0.013684,-0.01649725,0.059923,-0.05015675,-0.032508,-0.0271895,-0.02861525,-0.00189825,-0.0302085,0.05975825,-0.08159725,0.02336275,-0.00609875,-0.06678,0.04815675,-0.0142775,-0.06686275,0.00138725,0.064151,-0.04201675,0.0544585,0.00465375,-0.0322475,0.044728,-0.0581565,-0.036232,-0.10388,-0.0496785,0.0016075,0.063846,-0.01117025,-0.05003275,-0.07337375,0.03478275,-0.0973865,-0.0734365,0.03385725,0.031599,-0.03713725,0.03617125,-0.00278025,0.07499,-0.063912,-0.064228,0.065753,0.075998,-0.052609,-0.00584075,0.06588175,-0.08065675,-0.03681025,-0.053269,-0.0499725,-0.0535935,0.00292325,-0.03150025,-0.03339325,-0.07930225,0.05641775,0.0035715,0.0008405,-0.005915,-0.08481125,-0.035198,-0.02061,-0.03314,0.01897525,-0.0613845,-0.01287075,0.07062325,0.052618,0.02689875,0.00842275,-0.0423295,0.0539805,-0.027879,-0.023184,0.03883525,-0.05734325,0.08002,0.038849,-0.05835425,0.01968425,-0.00089275,-0.0756455,0.07336,-0.0369835,-0.03274175,0.0209395,-0.07538475,0,0.0397225,0.02573325,0.03007125,-0.00392025,-0.058357,-0.032632,-0.0325715,-0.083966,-0.000588,-0.01854975,-0.00172225,0.0617255,-0.0668325,0.06931025,0.00805225,-0.05097775,-0.0207885,0.0791025,-0.0836995,-0.071173
LDHB,0.03900275,0.01530775,0.083693,-0.055577,0.06878575,0.1134785,-0.0027225,0.01575825,0.08026425,-0.075229,-0.06834875,0.077753,-0.05778575,-0.040731,0.06103325,-0.08729675,-0.03196425,-0.07866475,0.032074,-0.004618,0.0066275,-0.06547775,-0.05736275,0.07036525,0.038577,-0.07585975,-0.074747,-0.0292775,0.0731345,0.05638975,-0.070448,-0.077555,-0.06494775,0.07155775,0.0345685,-0.04658275,0.0712145,-0.0579425,0.031874,0.07835925,-0.03149475,0.06085425,0.02785725,-0.02892575,0.07330375,0.042522,-0.071785,-0.058805,0.05365025,-0.0301375,-0.0307945,-0.05217575,-0.07540925,-0.03517025,0.0331895,-0.0643655,0.03260175,0.002003,0.00963175,-0.01035725,-0.07250275,-0.06907425,0.0348515,0.02719225,-0.07473625,-0.07626925,0.03525825,0.02213175,0.015368,-0.0246705,0.0049615,-0.05547525,0.042607,0.029544,0.026728,0.03069225,-0.05301375,0.078124,0.032577,-0.02168975,-0.05702225,-0.0759835,0.08278825,0.08395525,-0.05375825,0.05885175,-0.03500275,-0.07087925,0.01986825,0.06618425,0.0137665,-0.06673075,-0.0072585,-0.050056,0.02466775,0.0034975,0.0852,-0.02937375,0.0615605,0.0473215,-0.04347275,0.0397225,0,-0.01825575,0.01533275,0.031305,-0.03628025,-0.07240375,0.041132,-0.035239,0.02488475,-0.02649425,0.01489575,-0.01036275,0.06218125,0.005956,-0.0252665,-0.00380225,-0.00749175,-0.04934875,-0.053489,0.03092325
TSC1,-0.0498075,-0.00554125,-0.0456045,0.028467,-0.04717025,0.04178025,0.0433765,0.0044615,0.00562375,0.02668125,0.04214275,0.063132,0.031305,-0.006654,0.000264,0.0046705,0.012088,0.03906575,0.008555,0.03861275,-0.036684,-0.05234875,0.0881625,0.062536,0.05531325,0.0066235,0.059283,-0.04539275,0.022533,0.05994775,0.0359695,0.04108325,0.07001875,0.00229675,-0.0691925,0.03818125,-0.083659,-0.034569,-0.0565665,0.0116235,0.075338,0.0889205,0.00484875,0.04864175,-0.0352695,0.01823325,-0.07403575,-0.07649475,0.00476375,0.06514175,0.028662,0.05199425,-0.103455,0.06763225,0.03358525,-0.0348435,0.05144225,0.00085725,-0.064794,-0.0325195,0.07740075,-0.0557225,0.02576375,-0.06573075,-0.05201125,-0.00229675,-0.01053575,-0.00409875,-0.064643,0.00107975,0.03621975,0.0404645,-0.03979375,-0.03518675,0.00314275,-0.06720625,0.00409325,-0.042211,0.0341485,0.082129,-0.06359325,0.033728,-0.02195875,-0.07477725,0.0579805,0.017269,0.00419225,-0.00957125,-0.03453575,-0.05559325,-0.023816,-0.029901,0.01488175,0.0513405,0.01981025,0.05177175,0.0181235,0.02551375,0.02549175,-0.01161275,0.058945,0.02573325,-0.01825575,0,0.00098875,0.0120825,0.02464275,0.07392475,0.03006325,0.055529,-0.04505775,-0.0370935,0.037349,-0.036459,-0.0149095,0.01476625,0.01062625,-0.0359835,0.00041475,-0.0695495,0.0356345,-0.0625605
AKT3,0.027294,0.02674475,-0.06339275,-0.0663985,-0.02606325,0.03128575,-0.074291,-0.07193675,-0.07825675,-0.01199725,0.01189025,-0.03025025,-0.00940375,-0.06040025,-0.079272,0.03074725,0.0749065,0.0552995,0.0456115,-0.0262775,0.02864575,-0.0735585,-0.066541,0.0637885,-0.026901,-0.0337645,-0.0264205,0.03302475,0.03925825,-0.048426,0.0840035,-0.022088,-0.07969325,-0.06403575,-0.03235975,-0.02677475,0.0862025,-0.02999475,-0.0291345,0.078209,-0.06401375,0.0264945,0.03917025,0.002827,0.07053775,0.030948,0.027047,-0.00820875,0.041294,-0.02263175,-0.0341565,0.01040925,0.01378,0.00306875,0.0239285,0.050634,-0.05863175,0.040915,-0.0552775,-0.022544,-0.02824175,-0.039879,0.025945,-0.0769505,-0.032151,0.0657445,-0.0450905,-0.060107,0.013206,0.0519285,0.0309725,0.01349175,-0.06988975,-0.00526125,0.041291,-0.0643735,-0.066132,-0.00140375,0.04417575,0.0375385,-0.02948075,-0.085816,0.05163475,0.00157425,-0.01410175,0.007096,0.0072225,-0.05373075,-0.02625,-0.043346,-0.00106875,-0.07478025,0.0220715,0.05854175,0.00393675,0.004121,0.03423075,-0.029008,0.018544,-0.00819475,-0.0789525,0.03007125,0.01533275,0.00098875,0,0.00907125,0.034143,-0.05754675,0.00246725,-0.042574,0.03364575,-0.065357,0.0275825,0.001313,0.05214,-0.018643,-0.06470025,0.0352555,-0.08942875,0.0179205,-0.02812375,-0.01620425
VHL,0.0434645,-0.06330475,-0.0109175,-0.08474925,0.01725825,0.03855225,0.068338,-0.02119525,0.02692325,0.0389395,0.0035575,-0.00721975,0.0044285,-0.04035275,0.08988925,-0.072272,-0.0285605,0.05277575,-0.07180025,0.00845875,0.0203985,-0.05030225,0.08010475,-0.0650385,0.009942,0.07031575,0.00427225,-0.02959625,0.00398075,-0.013741,0.07625725,-0.059497,0.030305,-0.034934,-0.04442875,-0.0906095,0.0590935,-0.0780575,0.032868,-0.093894,0.00489575,-0.02472275,0.0240465,-0.00230775,0.0687155,0.05412875,0.0801675,0.00871425,0.01270875,-0.026176,-0.0176375,-0.05259325,0.002357,0.07136325,0.029868,0.06372525,0.01411325,-0.0318765,-0.049824,0.0897325,-0.079881,0.0039205,0.04082975,-0.05681325,-0.00400275,-0.03226925,-0.00275275,-0.04717025,0.07221175,-0.05879975,0.0059975,-0.07108525,0.029316,0.0167775,0.07455775,-0.0013765,-0.051195,0.07017325,-0.04182425,-0.03758525,0.049659,0.01351375,0.00588725,0.06538175,0.0534145,-0.0284505,-0.0620825,0.000316,0.047404,-0.0644535,-0.000489,0.06045,0.02959875,-0.0785905,0.03533775,0.0304175,-0.03825,-0.02101375,0.01266475,0.0042555,0.03032975,-0.00392025,0.031305,0.0120825,0.00907125,0,-0.03542025,0.07933775,-0.0254615,-0.028434,-0.003228,0.07381325,0.0627555,0.0323435,0.07011275,-0.02390925,-0.04044525,0.025989,0.066231,0.0084315,-0.072055,-0.07148575
SMO,0.0402965,0.03171425,-0.10091175,0.09036525,-0.04386275,0.02325275,-0.04626475,0.0014095,-0.041074,0.043555,-0.080555,-0.07581325,0.0521155,-0.01423925,-0.07968775,-0.028673,-0.077801,-0.0291815,-0.0330275,-0.0270165,-0.00450075,0.06580175,-0.10582225,0.0238325,0.03849175,0.06691175,0.01321875,0.07426625,-0.0304285,0.07257425,0.0359755,-0.06512525,0.00395325,-0.075677,0.05751925,-0.01021675,-0.0017005,0.0389425,0.001,-0.07161,0.04702225,-0.08145975,-0.06585725,-0.0463515,-0.03265675,-0.067074,-0.03847825,-0.05045175,0.06490675,0.05871975,0.00387375,0.01579125,-0.04061825,0.00817025,-0.04085975,-0.001879,-0.0216785,-0.02434325,0.0772585,-0.01017575,0.060783,0.00864575,-0.05204125,-0.01974175,0.07040125,0.0560715,-0.049838,-0.00799725,-0.0247335,-0.05738475,-0.0204395,0.037986,0.07803625,-0.08848675,-0.01425575,-0.04361,-0.06217025,0.0266235,-0.063783,0.05153025,0.017459,-0.07894575,-0.02361375,0.07608775,0.0303985,-0.07871425,-0.076438,0.00740625,0.083181,-0.0377115,0.03255225,-0.0068735,-0.02600025,0.0349605,0.0041815,-0.0604395,0.0437365,0.03544225,0.06602475,0.0099085,-0.02722825,-0.058357,-0.03628025,0.02464275,0.034143,-0.03542025,0,0.0226345,0.0529175,-0.034956,0.00679125,-0.060695,0.02187625,-0.062879,0.08225825,0.0026785,0.03783525,0.05224175,-0.076223,0.03687075,0.00879425,0.0426205
PFKL,-0.063945,-0.000879,-0.05018875,0.00733225,-0.06519775,0.053969,0.03005225,0.0411485,-0.0380855,-0.05458825,0.0007365,0.00100275,0.00171975,-0.00394525,0.03880775,0.06745875,-0.005629,0.00602475,0.057684,-0.00077175,-0.02045725,-0.05815925,0.07895325,0.0356565,-0.00067025,-0.0676125,0.02098625,0.03181575,-0.00428025,0.05419775,0.02466525,0.06629675,-0.00611275,0.00413475,-0.02580775,-0.00391475,0.01437375,-0.02814,0.027731,-0.03151625,0.0840255,0.02962075,-0.0292885,0.0755825,0.02813475,0.00285425,-0.01931025,0.009088,-0.03561525,0.03603575,-0.02857675,0.0696925,0.0795605,-0.0066815,0.01935725,0.04077175,-0.07723625,-0.0387145,0.06546425,-0.00535725,0.0816925,0.06064825,0.05552175,-0.08440075,0.068489,-0.075173,-0.050923,-0.03356575,0.02680775,-0.043371,-0.004879,0.015316,0.08446425,-0.01183225,-0.00015675,0.006033,0.02565375,-0.0245275,-0.0200275,-0.06911825,0.055562,-0.02148625,-0.014423,0.02517025,-0.00466775,-0.03448075,0.023011,-0.01595325,-0.04161625,0.03060975,0.04850275,-0.005063,0.0467005,-0.0456455,0.02175,-0.07694675,-0.00039275,0.06028825,0.0903395,-0.00019075,0.001272,-0.032632,-0.07240375,0.07392475,-0.05754675,0.07933775,0.0226345,0,-0.046126,0.065621,0.039316,-0.0706345,-0.010673,-0.0090385,-0.057099,0.035371,-0.04617075,0.08843425,-0.0675275,-0.00292025,-0.053242,0.008099
ME2,0.0264065,-0.072088,0.05257425,-0.05097575,0.03271725,0.05989025,0.09425225,-0.02615375,0.00651925,0.0322885,-0.04928275,0.02783525,0.06480225,-0.02639825,-0.07934025,-0.00239575,-0.02779125,-0.059772,0.05690375,-0.06107675,-0.03022225,0.03335425,-0.04499725,0.02725,0.00301075,0.0402665,-0.04026075,0.0269945,-0.01375325,0.018242,0.043764,0.04583225,0.02826925,0.04461,0.02598925,0.0340605,-0.04921975,-0.033294,-0.0646235,-0.0028875,-0.03373075,0.09078675,-0.05320875,-0.03371725,-0.009409,0.013379,0.06321425,-0.022144,-0.0219945,0.0398185,0.028629,0.00586525,0.0312275,-0.06789575,-0.06333525,0.07956675,0.069239,0.0785655,0.000486,-0.06952225,-0.038618,0.01641225,-0.0752445,0.08284575,-0.02816475,-0.0652995,0.09017875,-0.029088,0.0077225,0.035008,0.03175,0.00377175,-0.007621,-0.01480225,-0.03895875,-0.05333675,0.099217,-0.020629,-0.051552,-0.05062925,0.0238955,0.0252255,0.00743675,0.01003025,0.007088,-0.0795455,0.071945,-0.05914025,-0.00325,-0.07066475,0.00097525,0.021931,-0.03780225,-0.06179375,-0.04356325,0.07603,0.026478,0.04271425,-0.05751375,0.033813,-0.0745495,-0.0325715,0.041132,0.03006325,0.00246725,-0.0254615,0.0529175,-0.046126,0,-0.033261,-0.03069525,-0.03284625,-0.0818515,0.0908015,-0.04630475,0.03046975,0.0614285,-0.07003025,-0.0138655,0.05833525,0.02762625,-0.05995925
RUNX1,0.070456,-0.001816,-0.00180775,-0.071063,0.04361825,0.035901,0.04045325,-0.01892925,-0.020313,0.081542,0.06299725,-0.0509235,-0.00182975,0.04883525,-0.09629675,0.01891225,-0.0737755,-0.091736,0.04789575,-0.01445875,0.005121,-0.05792575,-0.07494775,0.03087375,-0.09043625,-0.03826625,-0.07530125,-0.090011,-0.07092025,-0.015599,0.03171975,0.06642625,0.0802445,0.06242575,-0.0505935,0.0222885,0.065558,-0.04478575,-0.06737625,0.07206325,0.0340825,-0.04393425,0.0857315,-0.00120325,0.06463175,0.02043125,0.09000475,-0.024085,0.05073275,0.00756625,-0.0337855,0.08632025,-0.06747,-0.06969225,-0.03337375,0.03212625,0.074673,-0.055599,0.085418,-0.01904075,-0.0093525,-0.0360055,-0.00117575,-0.0679205,0.0529725,0.000316,0.0272115,0.03921525,0.082368,-0.0846825,-0.05424175,-0.026992,0.0496565,0.054802,-0.0416595,0.06553,0.02911575,-0.001467,0.003445,0.02953825,-0.0524755,0.0087005,-0.05724175,0.0677445,-0.0683955,-0.0017665,0.06040675,0.00810975,0.027319,-0.06778575,0.04739825,0.0439645,0.05599625,0.07948925,0.06510975,0.069904,0.0310355,-0.0465195,0.009838,0.08678825,0.02395325,-0.083966,-0.035239,0.055529,-0.042574,-0.028434,-0.034956,0.065621,-0.033261,0,-0.100014,0.08662025,0.02786,0.0789065,-0.0676265,0.01532425,-0.0505935,-0.04587925,-0.0684285,-0.07595875,0.06495575,0.03667
MDH2,-0.01446175,0.00709075,-0.050677,0.044593,0.0233435,-0.00761575,-0.043345,0.032253,-0.02604375,-0.00036825,-0.04686275,0.05681875,0.0238735,-0.0196125,0.0701785,-0.0334095,0.04782975,0.076412,-0.03066475,0.0595825,-0.04210175,-0.0016595,-0.07873625,0.054769,0.05231025,-0.0389615,-0.04607725,-0.033882,-0.05639825,0.00789025,-0.048044,-0.06713725,0.0551455,-0.07965975,0.008643,0.0696595,0.03548625,0.04593675,0.0424935,-0.0047305,0.0384725,0.060423,-0.0434915,0.055904,0.07545875,-0.0077225,0.033085,0.0271455,0.05487075,-0.0327115,0.04683525,0.0067445,0.02399175,-0.0220825,-0.0405275,-0.0727775,-0.018893,-0.0264175,-0.06943425,0.01484875,0.053618,-0.03306625,0.06243975,-0.03930225,0.068236,0.03220875,0.0211725,0.02788725,-0.00136,0.06576375,-0.0196015,0.00197525,-0.0293875,-0.0679035,0.047706,0.00785425,-0.06242875,-0.05572075,-0.0081265,-0.01416,0.0323075,0.057728,-0.00486275,-0.07465375,-0.00845325,0.02274175,-0.032195,0.0445575,-0.058819,-0.02660975,-0.04051375,-0.00080775,-0.0855015,0.046569,-0.065588,0.0377115,-0.088463,0.07895975,-0.09247175,-0.01299175,-0.04798075,-0.000588,0.02488475,-0.04505775,0.03364575,-0.003228,0.00679125,0.039316,-0.03069525,-0.100014,0,-0.0696345,0.0019065,0.061783,-0.043434,0.000967,-0.06308525,-0.030695,0.0472415,-0.038052,-0.09810775,-0.06859625
MDH1,-0.003456,0.09608825,0.0267115,-0.034058,-0.03549725,-0.0652885,-0.004511,0.03912075,0.0515495,-0.04090925,0.03364,0.05911025,-0.004761,-0.017415,0.07888025,-0.0201565,-0.04630775,-0.06458525,0.03043125,0.093621,-0.0046235,0.011871,0.024676,0.025129,0.06309625,-0.0247115,0.10020525,0.0143435,0.02661125,-0.00343425,0.06325825,-8.25E-06,0.03636525,-0.02970025,0.0463735,0.05659625,-0.0381155,0.05612375,0.0030495,0.02534075,0.05036775,-0.064632,0.00138475,0.0076265,-0.0045605,0.00633225,0.02330475,0.074661,0.0575275,0.04607975,-0.00689275,-0.042099,-0.052816,0.05278675,0.0607175,-0.00082975,-0.048577,0.04598075,-0.0774945,0.001945,0.001283,0.074846,-0.04607425,0.027643,0.0101675,-0.039533,0.0635355,0.0316235,-0.040183,-0.024338,0.075588,-0.0479255,0.06278575,0.03109075,0.04688175,-0.04977175,-0.06554375,0.0095715,0.0157885,-0.03156325,-0.0316125,-0.00700825,0.031173,-0.01998075,0.051683,0.0299505,-0.047316,-0.01592025,-0.0015495,0.004379,0.074827,0.0723325,0.027445,0.05459625,-0.03367875,0.031846,0.031978,-0.06961525,-0.1077775,-0.03864825,0.042011,-0.01854975,-0.02649425,-0.0370935,-0.065357,0.07381325,-0.060695,-0.0706345,-0.03284625,0.08662025,-0.0696345,0,-0.06518975,0.0825825,-0.02879675,0.06614825,0.00031575,-0.016044,0.00932975,-0.00448925,0.10412175,0.0016235
MSH6,-0.00061275,-0.00126375,0.0077775,-0.06955475,-0.05203325,0.0251675,0.0303435,0.0531785,0.04406875,-0.06225825,-0.083756,0.0266565,-0.0592775,-0.07564275,-0.05887925,-0.049673,0.0695055,-0.08512425,-0.03239825,-0.081927,-0.0764205,-0.0535835,0.0445385,-0.0500905,0.02923625,-0.09560675,-0.02557425,0.005169,0.01071275,-0.01914025,0.01477775,0.04475275,0.0757855,-0.03793675,-0.0554945,-0.02899175,0.090944,-0.032662,0.06048075,0.06181725,-0.07183775,-0.0706565,0.03898375,0.0835605,0.067151,0.0697805,0.02778025,-0.0226175,-0.03878875,0.07162375,0.0321235,-0.0331485,-0.050335,-0.10735925,0.0691375,-0.045404,0.0670495,-0.04032425,0.03364025,-0.02592875,-0.0179255,0.03864,-0.046195,0.025802,-0.00695325,-0.062281,-0.00078,-0.03081325,-0.042217,-0.07399175,0.011967,0.0471925,0.09101225,-0.09096075,0.02739025,0.06425275,0.00660725,0.00126375,0.02538475,0.02220075,-0.06191775,-0.039937,0.0479835,-0.0496815,0.05833525,-0.108516,0.06769775,0.0081595,-0.04604375,-0.065033,-0.05434075,0.02020875,-0.0657855,0.0435165,0.0065795,-0.040066,0.04412375,-0.015242,0.0182665,0.003588,-0.06623325,-0.00172225,0.01489575,0.037349,0.0275825,0.0627555,0.02187625,-0.010673,-0.0818515,0.02786,0.0019065,-0.06518975,0,-0.0608405,0.02867875,-0.02959075,-0.04157425,-0.03628575,-0.08678825,-0.00746425,-0.01690375,-0.069871
BCL2A1,0.00126375,0.00088725,-0.03196975,0.04342025,-0.0013325,0.06461825,-0.0035905,0.05927475,0.002629,0.03962075,-0.025871,-0.08819525,0.0733435,0.056511,0.024294,-0.07334075,-0.08960575,-0.06263725,-0.0376895,-0.00178,-0.031371,0.002121,-0.0473845,-0.0224395,-0.0719285,0.0688845,0.033346,0.0085025,-0.0283435,-0.03185975,0.0458445,-0.0022115,-0.06397025,-0.03482975,0.064077,-0.07691475,0.02929675,0.02887375,-0.05303875,0.04159625,-0.02574175,0.00070325,0.028415,-0.05212,-0.07237625,-0.0883045,0.042195,0.001555,-0.06149825,0.029305,-0.01096175,0.00415675,-0.04931425,0.07862625,0.04704375,-0.03720875,0.06463475,0.0828075,0.069365,-0.039327,0.05967025,0.0521705,-0.04448325,-0.0609945,-0.02484075,-0.04452525,-0.05451375,-0.0675,-0.05306625,0.01689025,0.0673735,0.0522665,-0.05025275,-0.01615125,0.070772,0.06635975,-0.03738175,-0.0322225,-0.0126265,0.064915,0.07745325,0.03293675,0.03768125,-0.0753765,-0.074522,0.04617575,-0.055415,0.024989,0.02159075,0.01571125,-0.027286,0.0162695,0.067423,-0.057327,-0.056071,0.02444775,0.0673435,-0.030107,0.05578575,0.06658525,0.02040925,0.0617255,-0.01036275,-0.036459,0.001313,0.0323435,-0.062879,-0.0090385,0.0908015,0.0789065,0.061783,0.0825825,-0.0608405,0,-0.00365425,0.0656045,0.04581875,0.03589825,0.00139275,0.0623845,0.04983525,-0.0483215
FGFR2,-0.07899525,0.0362885,0.06377175,0.02671975,-0.07625825,0.059291,-0.03150825,-0.07373925,0.0303295,0.05695875,-0.110779,-0.05375275,-0.01718125,-0.02685725,0.0241015,-0.0107645,-0.06764825,-0.05390675,-0.048993,0.01949725,0.02364825,0.031574,0.00692025,-0.04198625,0.01618625,-0.02815675,-0.04947775,-0.05980975,0.000901,0.02242975,0.064662,0.051761,-0.03491225,0.05300825,0.00773625,-0.08258175,-0.029632,0.047948,0.0785255,0.02816775,-0.04647825,0.06629375,0.0238545,0.090029,-0.06221725,0.0804795,0.0791395,0.06507975,-0.06985975,0.016706,0.03089575,-0.00527475,-0.00515925,0.06537075,0.04341175,-0.08345125,0.03259075,0.0446485,-0.0465,0.05300275,0.05923875,-0.030794,-0.0854525,0.02183775,-0.00804125,0.08608625,-0.0795465,-0.002651,-0.00460725,0.0635905,0.0007695,0.01569775,0.03211825,-0.08538125,0.07898325,0.07202475,-0.08175825,0.00673625,-0.031047,-0.08720375,0.09853675,-0.02701125,0.059632,0.072662,0.05571425,-0.02977225,0.03715925,0.0005495,0.0256675,0.08368925,0.0011015,0.05469225,0.12803575,-0.04296975,-0.003135,-0.0574895,0.034599,-0.0338735,0.02258525,-0.07595625,0.03584325,-0.0668325,0.06218125,-0.0149095,0.05214,0.07011275,0.08225825,-0.057099,-0.04630475,-0.0676265,-0.043434,-0.02879675,0.02867875,-0.00365425,0,-0.026893,-0.0258985,0.052283,-0.062849,-0.07117025,0.04727375,0.02098625
PGD,0.0323735,0.06868675,-0.09931,0.07598675,-0.05927775,-0.02878025,0.0306045,0.0833955,0.0267995,-0.0083215,0.068206,-0.02028,-0.039566,0.0286925,0.04695325,-0.004563,0.01775275,-0.06292,0.001121,-0.012519,-0.02547525,-0.077142,0.06009625,-0.042143,0.02472525,-0.04590375,0.027253,0.03155225,-0.067739,-0.01435175,0.0338325,-0.0852995,0.04503025,-0.04053575,-0.0103515,-0.02136,-0.002915,-0.079888,-0.07097525,-0.03490125,-0.0620165,-0.08034625,-0.005239,0.04013475,0.02467325,0.08853575,-0.0342115,0.068126,0.004577,-0.03950575,-0.048551,-0.0272665,0.06942325,-0.069423,0.0776155,0.085179,0.07038725,0.0307885,-0.0829835,0.07656075,-0.07783225,-0.04710425,0.050871,0.0593405,0.048599,-0.008368,-0.04878875,-0.0222115,0.03594225,0.04549025,0.0491725,-0.0690905,-0.024393,-0.0836675,0.06759625,-0.02651925,0.0619695,-0.0598655,0.07658425,0.03000525,0.00685625,-0.03104975,-0.016324,-0.03500275,-0.051096,0.09324125,0.00077725,0.0284315,-0.0687885,-0.008019,0.00760725,-0.05187625,-0.039802,0.03919225,-0.0753105,-0.06335725,0.00356875,-0.0218215,0.044121,0.0653655,-0.074813,0.06931025,0.005956,0.01476625,-0.018643,-0.02390925,0.0026785,0.035371,0.03046975,0.01532425,0.000967,0.06614825,-0.02959075,0.0656045,-0.026893,0,0.06540375,-0.0534375,-0.02883225,0.04484325,-0.07465925,-0.0036375
PDHX,0.073728,0.06873875,0.021507,0.001808,-0.0414725,-0.0315825,0.078913,-0.00215125,-0.02643125,0.01910975,-0.03708225,-0.1034485,-0.03212625,-0.04586525,-0.0648215,0.038305,0.08007075,0.06572275,0.03079975,-0.053706,-0.0017965,-0.03725825,-0.0299615,-0.03088475,0.05643675,0.06280225,0.03290125,-0.08134075,0.010802,0.05059425,0.065794,-0.06476775,-0.0284315,0.09585525,0.038783,-0.013967,0.0237115,0.044036,0.02803575,-0.0335245,-0.0693325,0.0158875,0.03138725,0.02825275,-0.0436815,-0.07525525,-0.020882,0.0618655,-0.03778575,0.057165,0.036261,0.01010975,0.04708525,-0.04601925,0.000434,-0.05822525,0.0790545,0.03498625,-0.03074175,-0.00548075,-0.03957425,0.05448625,0.05539375,0.04372,0.07144325,-0.07477725,-0.00804125,0.05438175,-0.0121505,-0.05825,0.08128625,-0.0706375,-0.044294,0.071772,-0.05771475,0.04137925,-0.047319,0.062845,0.06229725,-0.00021675,0.0246015,-0.07764225,-0.0216125,-0.0812365,0.0788235,-0.041761,-0.04872175,-0.06627175,-0.03268675,0.08085475,0.053329,-0.0611235,0.01147525,0.0569805,-0.0705605,0.0657365,-0.0147555,-0.07170325,0.00374975,-0.07098625,-0.05417025,0.00805225,-0.0252665,0.01062625,-0.06470025,-0.04044525,0.03783525,-0.04617075,0.0614285,-0.0505935,-0.06308525,0.00031575,-0.04157425,0.04581875,-0.0258985,0.06540375,0,0.07168425,0.0706565,0.0617885,0.08494225,0.0366595
